session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61522f22206a195a71d168af,masked_for_anonoymity,APPROVED,2021-09-27T20:52:52.260Z,2021-09-27T21:16:13.805Z,1401.545,27,35,0,100,2021-09-28T11:09:14.415Z,807F37DE,United Kingdom,United Kingdom,Due to start a new job within the next month,English,United Kingdom,Female,No
61522f97df6031d3ec19079f,masked_for_anonoymity,APPROVED,2021-09-27T20:54:51.354Z,2021-09-27T21:13:13.753Z,1102.399,27,18,0,100,2021-09-28T11:09:14.512Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,Ireland,Female,No
6152309d6439c17bcb2dd540,masked_for_anonoymity,TIMED-OUT,2021-09-27T20:59:16.348Z,,1268459.818575,24,17,0,100,,"",United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
615230b3a23f2cff41977d0b,masked_for_anonoymity,APPROVED,2021-09-27T20:59:33.233Z,2021-09-27T21:43:50.276Z,2657.043,24,43,1,99,2021-09-28T11:09:14.611Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61523304e962ae1e67d78b74,masked_for_anonoymity,TIMED-OUT,2021-09-27T21:09:59.101Z,,1267817.098319,45,71,0,100,,"",DATA EXPIRED,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,DATA EXPIRED,Female,DATA EXPIRED
6152332c17b833fae5edba4d,masked_for_anonoymity,TIMED-OUT,2021-09-27T21:10:07.258Z,,1267808.955909,57,49,2,97,,"",DATA EXPIRED,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United Kingdom,Female,No
6152335f5ee7c15f4002613a,masked_for_anonoymity,RETURNED,2021-09-27T21:10:58.447Z,,1267757.785768,20,44,0,100,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
615233c8db85b00b50240aee,masked_for_anonoymity,APPROVED,2021-09-27T21:12:43.255Z,2021-09-27T21:54:03.213Z,2479.958,28,64,1,100,2021-09-28T11:09:14.734Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
615237fda764ebdae35c5686,masked_for_anonoymity,APPROVED,2021-09-27T21:30:37.237Z,2021-09-27T22:12:07.344Z,2490.107,41,148,1,100,2021-09-28T11:09:14.812Z,807F37DE,Bulgaria,United Kingdom,Unemployed (and job seeking),Bulgarian,Bulgaria,Male,No
61523836974cc8c9357676c9,masked_for_anonoymity,RETURNED,2021-09-27T21:31:58.153Z,,1266498.138798,30,96,1,99,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
615238a1769967610f0fd021,masked_for_anonoymity,APPROVED,2021-09-27T21:33:21.585Z,2021-09-27T21:44:45.261Z,683.676,30,48,0,100,2021-09-28T11:09:14.910Z,807F37DE,DATA EXPIRED,United Kingdom,Full-Time,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED
6152391e97fecd086386e9e4,masked_for_anonoymity,APPROVED,2021-09-27T21:37:00.581Z,2021-09-27T22:21:57.210Z,2696.629,55,84,0,100,2021-09-28T11:09:14.991Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
615239cc4643aef0bef6325c,masked_for_anonoymity,APPROVED,2021-09-27T21:38:23.918Z,2021-09-27T21:54:13.041Z,949.123,20,43,1,100,2021-09-28T11:09:15.076Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61523a526b0f397dc79e206c,masked_for_anonoymity,APPROVED,2021-09-27T21:40:49.121Z,2021-09-27T22:34:15.683Z,3206.562,26,46,0,100,2021-09-28T11:09:15.168Z,807F37DE,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,Yes
61523ad325e9ee87481fa66f,masked_for_anonoymity,APPROVED,2021-09-27T21:44:16.861Z,2021-09-27T22:25:24.541Z,2467.68,21,350,1,100,2021-09-28T11:09:15.244Z,807F37DE,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,Yes
61523ade3955193d1e6df859,masked_for_anonoymity,APPROVED,2021-09-27T21:42:54.626Z,2021-09-27T22:13:11.587Z,1816.961,31,35,0,100,2021-09-28T11:09:15.322Z,807F37DE,Belgium,United Kingdom,Full-Time,Dutch,Portugal,Female,No
61523b6e1aceab82b31f2545,masked_for_anonoymity,TIMED-OUT,2021-09-27T21:45:20.640Z,,1265695.794081,26,298,2,100,,"",United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61523b73fc1b7dc8b26c29fe,masked_for_anonoymity,APPROVED,2021-09-27T21:45:38.506Z,2021-09-27T22:34:38.964Z,2940.458,22,59,0,100,2021-09-28T11:09:15.406Z,807F37DE,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,No
61523b865afb0fb23c1d7ea3,masked_for_anonoymity,APPROVED,2021-09-27T21:45:45.792Z,2021-09-27T22:32:50.220Z,2824.428,27,67,0,100,2021-09-28T11:09:15.492Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61523b9496890fa54fd0506a,masked_for_anonoymity,TIMED-OUT,2021-09-27T21:46:01.895Z,,1265654.593408,18,129,0,100,,"",DATA EXPIRED,United Kingdom,DATA EXPIRED,DATA EXPIRED,United Kingdom,Female,DATA EXPIRED
61523b9b36cd013656f8f40c,masked_for_anonoymity,TIMED-OUT,2021-09-27T21:46:07.001Z,,1265649.504224,32,46,0,100,,"",United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61523ba3cd7f28e202810058,masked_for_anonoymity,APPROVED,2021-09-27T21:50:27.473Z,2021-09-27T22:40:41.473Z,3014,55,49,0,100,2021-09-28T11:09:15.602Z,807F37DE,DATA EXPIRED,United Kingdom,DATA EXPIRED,English,Nigeria,Female,No
61523ba608c44ff9ec7fd658,masked_for_anonoymity,APPROVED,2021-09-27T21:46:24.270Z,2021-09-27T22:27:00.176Z,2435.906,23,22,1,95,2021-09-28T11:09:15.691Z,807F37DE,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,No
61523baa510f9ed827877835,masked_for_anonoymity,RETURNED,2021-09-27T21:46:23.205Z,,1265633.359982,43,59,4,87,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61523baa8a1ce69b5e221557,masked_for_anonoymity,APPROVED,2021-09-27T21:46:20.307Z,2021-09-27T22:21:44.063Z,2123.756,38,62,0,100,2021-09-28T11:09:15.757Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61523d9bb94a5a3dc0d3b523,masked_for_anonoymity,APPROVED,2021-09-27T21:54:44.354Z,2021-09-27T22:44:06.933Z,2962.579,27,55,0,100,2021-09-28T11:09:15.820Z,807F37DE,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,No
61523e008b527d79befcae3e,masked_for_anonoymity,APPROVED,2021-09-27T21:56:16.911Z,2021-09-27T22:20:33.147Z,1456.236,27,294,0,100,2021-09-28T11:09:15.889Z,807F37DE,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,Yes
61523e279467e912d6d4dc95,masked_for_anonoymity,APPROVED,2021-09-27T21:56:57.140Z,2021-09-27T22:18:05.248Z,1268.108,20,68,1,100,2021-09-28T11:09:15.958Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61523ef0466d0b3d98f4fbc0,masked_for_anonoymity,APPROVED,2021-09-27T22:00:33.381Z,2021-09-27T22:27:05.735Z,1592.354,19,37,0,100,2021-09-28T11:09:16.043Z,807F37DE,United Kingdom,United Kingdom,Full-Time,Bengali,United Kingdom,Male,No
61523ef38d085b2fa7a01541,masked_for_anonoymity,APPROVED,2021-09-27T22:00:21.955Z,2021-09-27T22:45:50.979Z,2729.024,25,4,0,100,2021-09-28T11:09:16.104Z,807F37DE,DATA EXPIRED,United Kingdom,Part-Time,English,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED
61523ef665b1600c17a04aec,masked_for_anonoymity,APPROVED,2021-09-27T22:00:27.081Z,2021-09-27T22:36:50.858Z,2183.777,23,28,1,99,2021-09-28T11:09:16.171Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61523ef780b86e2cf93e85cb,masked_for_anonoymity,APPROVED,2021-09-27T22:02:24.959Z,2021-09-27T22:27:15.994Z,1491.035,25,47,0,100,2021-09-28T11:09:16.239Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61523ef86f2444909db15c64,masked_for_anonoymity,APPROVED,2021-09-27T22:00:24.309Z,2021-09-27T22:22:10.729Z,1306.42,27,36,0,100,2021-09-28T11:09:16.312Z,807F37DE,Bulgaria,United Kingdom,Full-Time,Bulgarian,Bulgaria,Female,No
61523eff8b5af5f52407bc04,masked_for_anonoymity,APPROVED,2021-09-27T22:00:34.428Z,2021-09-27T22:48:27.044Z,2872.616,30,59,0,100,2021-09-28T11:09:16.380Z,807F37DE,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Male,No
61524266ae631dd1a28adbb6,masked_for_anonoymity,APPROVED,2021-09-27T22:15:06.157Z,2021-09-27T23:05:27.575Z,3021.418,19,38,0,100,2021-09-28T11:09:16.450Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,Tamil,United Kingdom,Female,Yes
615245ffd988b14190304174,masked_for_anonoymity,APPROVED,2021-09-27T22:30:23.037Z,2021-09-27T23:03:14.954Z,1971.917,32,446,2,100,2021-09-28T11:09:16.540Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
615246064cd93200179cf263,masked_for_anonoymity,APPROVED,2021-09-27T22:30:30.159Z,2021-09-27T22:51:53.468Z,1283.309,24,162,1,100,2021-09-28T11:09:16.606Z,807F37DE,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,Yes
61524b9fdfb214a270758513,masked_for_anonoymity,APPROVED,2021-09-27T22:54:31.590Z,2021-09-27T23:44:32.350Z,3000.76,28,213,3,98,2021-09-28T11:09:16.693Z,807F37DE,Philippines,United Kingdom,Full-Time,Tagalog-Filipino,Philippines,Female,No
61524cfdf27cb2ba4e01502b,masked_for_anonoymity,APPROVED,2021-09-27T23:00:17.289Z,2021-09-27T23:51:14.161Z,3056.872,23,482,7,99,2021-09-28T11:09:16.771Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61524d0655e81c638e3e067d,masked_for_anonoymity,APPROVED,2021-09-27T23:00:23.474Z,2021-09-27T23:32:52.283Z,1948.809,20,67,0,100,2021-09-28T11:09:16.856Z,807F37DE,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,Yes
